player,pos,base,target_p10,target_p90,pred_fp_per_game,target_width,draftable_eval,blend,sample_mean,sample_p10,sample_p50,sample_p90,mean_error,p10_error,p50_error,p90_error,tail_width_ratio
Brian Robinson,RB,6.328876,2.759043,10.66063,6.328876,7.9015875,True,0.3,6.368991,2.751595973968506,6.085057735443115,10.558883571624756,0.04011488,-0.007447004318237305,-0.2438182830810547,-0.10174665451049769,0.9880657034077353
Jaylin Noel,WR,6.3061204,2.7755294,10.694159,6.3061204,7.918629,True,0.3,6.392951,2.671077013015747,6.109121799468994,10.654186439514161,0.086830616,-0.10445237159729004,-0.19699859619140625,-0.039972114562987215,1.0081428559987318
Chris Brazzell,WR,6.270653,2.7528398,11.011221,6.270653,8.258381,True,0.3,6.569959,2.682817792892456,6.216301441192627,11.181439018249511,0.2993064,-0.07002201080322257,-0.0543513298034668,0.17021808624267543,1.0290904886402743
David Njoku,TE,6.2677083,3.4148486,9.61676,6.2677083,6.201912,True,0.3,6.3622184,3.2746056079864503,6.165938377380371,9.82781105041504,0.09451008,-0.14024295806884757,-0.10176992416381836,0.21105079650878977,1.0566427773137312
Andrei Iosivas,WR,6.212282,2.7883992,10.233625,6.212282,7.445226,True,0.3,6.2253237,2.7053300857543947,5.999342918395996,10.291339111328126,0.013041496,-0.08306913375854474,-0.21293926239013672,0.05771369934082138,1.018909141167755
Braelon Allen,RB,6.192861,2.4330308,10.649107,6.192861,8.216076,True,0.3,6.164507,2.4298618316650393,5.79236364364624,10.68174867630005,-0.028354168,-0.003169012069701882,-0.4004974365234375,0.03264169692993235,1.0043586436963592
Mason Taylor,TE,6.181667,3.2002056,9.437454,6.181667,6.2372484,True,0.3,6.231249,3.129287362098694,5.986552715301514,9.689762306213382,0.049582005,-0.07091820240020752,-0.1951141357421875,0.25230808258056925,1.0518219736648369
Dontayvion Wicks,WR,6.1727405,2.7634735,10.308835,6.1727405,7.5453615,True,0.3,6.2078333,2.727865123748779,5.943283557891846,10.334926986694336,0.03509283,-0.03560838699340829,-0.22945690155029297,0.02609195709228551,1.0081772548514039
Devaughn Vele,WR,6.1683927,2.7376473,10.294273,6.1683927,7.5566263,True,0.3,6.194471,2.6719715118408205,5.929509878158569,10.286764144897463,0.026078224,-0.06567578315734846,-0.23888278007507324,-0.007509231567381036,1.0076973917604373
Mike Gesicki,TE,6.1364584,3.3605506,9.448319,6.1364584,6.0877686,True,0.3,6.2624536,3.275836777687073,6.0644004344940186,9.606841278076173,0.12599516,-0.08471386432647687,-0.07205796241760254,0.15852184295654403,1.039954860884833
Jonah Coleman,RB,6.135465,2.2082515,10.603379,6.135465,8.395128,True,0.3,6.031372,2.120589876174927,5.656946420669556,10.662715435028078,-0.104093075,-0.08766160011291468,-0.4785187244415283,0.05933618545532404,1.0175098347936427
Pat Bryant,WR,6.1291504,2.7757325,10.46534,6.1291504,7.689607,True,0.3,6.315889,2.7095139980316163,6.022986173629761,10.486753463745119,0.18673849,-0.06621851921081534,-0.10616421699523926,0.021413803100587714,1.0113962027808656
Rashod Bateman,WR,6.1016793,2.7324743,9.600555,6.1016793,6.868081,True,0.3,5.924132,2.752365064620972,5.722156047821045,9.596332168579101,-0.17754745,0.019890737533569514,-0.37952327728271484,-0.004223251342773793,0.9964889772630231
Michael Mayer,TE,6.092708,3.230328,9.355445,6.092708,6.125117,True,0.3,6.190542,3.180285930633545,6.000536680221558,9.566724395751953,0.09783411,-0.050042152404785156,-0.09217143058776855,0.21127948760986293,1.042663943803263
Mike Washington,RB,6.0725117,2.1266015,10.54871,6.0725117,8.422109,True,0.3,6.046096,2.0554288387298585,5.7584192752838135,10.60386028289795,-0.026415825,-0.07117261886596671,-0.31409239768981934,0.05515041351318395,1.0149989508811976
Samaje Perine,RB,6.044271,2.57963,10.268061,6.044271,7.688431,True,0.3,6.100924,2.5672592163085937,5.802677869796753,10.251259899139404,0.056653023,-0.012370681762695401,-0.2415931224822998,-0.01680078506469762,0.999423796165273
Troy Franklin,WR,6.033662,2.7488081,10.122856,6.033662,7.374048,True,0.3,6.1312704,2.7211913108825683,5.808122873306274,10.170607948303223,0.09760857,-0.02761683464050302,-0.225538969039917,0.04775180816650426,1.010220763684568
Kayshon Boutte,WR,5.969215,2.751648,10.157845,5.969215,7.4061966,True,0.3,6.1333675,2.7233645915985107,5.824294090270996,10.25900230407715,0.16415262,-0.028283357620239258,-0.14492082595825195,0.10115776062011861,1.017477407815647
Tank Bigsby,RB,5.9660277,2.1742623,10.388813,5.9660277,8.214551,True,0.3,5.911014,2.0798980712890627,5.539672374725342,10.367222118377686,-0.055013657,-0.09436421394348127,-0.42635536193847656,-0.021590900421141868,1.0088590448037815
Colby Parkinson,TE,5.958125,3.1428626,9.235678,5.958125,6.0928154,True,0.3,6.041519,3.080943298339844,5.815628528594971,9.426910495758058,0.08339405,-0.061919260025024236,-0.14249658584594727,0.19123277664184712,1.041549231621687
Ty Johnson,RB,5.918242,2.6110673,10.017323,5.918242,7.4062552,True,0.3,5.970347,2.5395001649856566,5.7428154945373535,9.954506492614746,0.05210495,-0.07156713008880633,-0.17542648315429688,-0.06281604766845739,1.001181579911928
Brandon Aiyuk,WR,5.8670416,2.5806425,9.60102,5.8670416,7.020377,True,0.3,5.8115053,2.548343539237976,5.54150915145874,9.615790462493896,-0.05553627,-0.032298922538757324,-0.3255324363708496,0.014770603179931285,1.0067047343854068
Theo Johnson,TE,5.8277082,3.1229875,8.987189,5.8277082,5.8642015,True,0.3,5.9352627,3.048434591293335,5.744458913803101,9.148574161529542,0.107554436,-0.07455291748046866,-0.08324933052062988,0.16138486862182688,1.0402336145307391
Tory Horton,WR,5.826593,2.5889769,9.785588,5.826593,7.1966114,True,0.3,5.8582377,2.529129385948181,5.590521574020386,9.731369781494141,0.03164482,-0.059847474098205566,-0.23607134819030762,-0.054218482971190696,1.0007821724434862
Nathaniel Dell,WR,5.82025,2.6922898,9.978982,5.82025,7.286692,True,0.3,5.976227,2.642793560028076,5.673026084899902,9.983084487915042,0.15597677,-0.04949626922607431,-0.14722394943237305,0.004102516174318893,1.0073557087842195
Chimere Dike,WR,5.803622,2.627521,9.752037,5.803622,7.124516,True,0.3,5.9033012,2.5706199169158936,5.623301029205322,9.76632080078125,0.09967947,-0.05690112113952628,-0.18032073974609375,0.014283752441405895,1.0099915381589677
Chris Brooks,RB,5.7730083,2.013151,10.006744,5.7730083,7.993593,True,0.3,5.6493163,1.959071695804596,5.260792016983032,10.083985996246339,-0.123692036,-0.05407923460006714,-0.512216329574585,0.07724161148071396,1.016428292127432
Emmett Johnson,RB,5.670854,1.8354466,9.850834,5.670854,8.015388,True,0.3,5.506594,1.7463395595550537,5.197014808654785,9.936815452575685,-0.16425991,-0.08910703659057617,-0.47383928298950195,0.08598155975341903,1.0218440290202806
Jordan James,RB,5.6050925,1.889262,9.641633,5.6050925,7.752371,True,0.3,5.4128,1.8878324866294862,5.044345855712891,9.715775489807129,-0.19229269,-0.00142947435379015,-0.5607466697692871,0.0741424560546875,1.0097482654586385
Tyquan Thornton,WR,5.600035,2.5226095,9.217613,5.600035,6.6950035,True,0.3,5.602377,2.481180715560913,5.3645920753479,9.228163146972657,0.0023417473,-0.041428756713867365,-0.235443115234375,0.010549926757812855,1.0077638378854226
Darnell Mooney,WR,5.568763,2.5415065,9.271555,5.568763,6.730048,True,0.3,5.6486435,2.4855027198791504,5.318874835968018,9.433710670471191,0.079880714,-0.05600380897521973,-0.24988794326782227,0.162155723571777,1.0324157814539872
Kaytron Allen,RB,5.5434074,1.8795428,9.629075,5.5434074,7.749532,True,0.3,5.3341093,1.7753394722938538,4.964111566543579,9.586940670013428,-0.20929813,-0.10420335531234737,-0.5792958736419678,-0.04213438034057582,1.008009383429567
Marshawn Lloyd,RB,5.5328474,2.02722,9.566541,5.5328474,7.539321,True,0.3,5.4818697,2.0236879825592045,5.139659404754639,9.683233451843261,-0.050977707,-0.0035320281982418322,-0.3931879997253418,0.11669273376464773,1.0159463331524898
Nicholas Singleton,RB,5.5174747,1.8078439,9.667217,5.5174747,7.859373,True,0.3,5.412695,1.808296537399292,5.038690805435181,9.718827056884766,-0.10477972,0.00045261383056649507,-0.47878384590148926,0.05160980224609446,1.0065090976380724
Kimani Vidal,RB,5.487368,2.0551815,9.7694,5.487368,7.714218,True,0.3,5.5539455,2.0093586444854736,5.167198419570923,9.84159851074219,0.066577435,-0.045822858810424805,-0.32016968727111816,0.07219886779785334,1.0152992467249127
Lequint Allen,RB,5.4804177,2.048819,10.036064,5.4804177,7.987245,True,0.3,5.638621,1.9780647516250611,5.255124092102051,10.175436305999757,0.15820312,-0.07075431346893302,-0.22529363632202148,0.13937215805053782,1.026307753091302
Xavier Legette,WR,5.454112,2.3966134,9.402192,5.454112,7.005579,True,0.3,5.5722885,2.3512218952178956,5.32162070274353,9.372674655914308,0.11817646,-0.04539146423339835,-0.1324913501739502,-0.0295174598693837,1.002265874948713
Kavontae Turpin,WR,5.4483495,2.377031,9.346985,5.4483495,6.9699535,True,0.3,5.609182,2.3382745265960696,5.34182071685791,9.416954135894777,0.1608324,-0.03875656127929661,-0.10652875900268555,0.06996927261352681,1.0155992535293712
Christian Kirk,WR,5.433654,2.4296641,9.050784,5.433654,6.62112,True,0.3,5.4850545,2.377934265136719,5.222539901733398,9.144240474700927,0.05140066,-0.05172986984252903,-0.21111392974853516,0.09345636367797816,1.0219277454638813
Ray Davis,RB,5.415035,1.9636128,9.58581,5.415035,7.622197,True,0.3,5.457052,1.9675583004951478,5.102087497711182,9.746489334106446,0.04201746,0.003945505619049161,-0.31294727325439453,0.16067962646484446,1.0205628218896003
Jaydon Blue,RB,5.4046454,1.8829136,9.667128,5.4046454,7.784214,True,0.3,5.381893,1.8402231931686401,4.990536451339722,9.686496543884278,-0.022752285,-0.042690396308898926,-0.4141089916229248,0.019368934631348367,1.0079724594907833
James Conner,RB,5.3966966,2.1688683,9.23916,5.3966966,7.0702915,True,0.3,5.4364057,2.158668780326843,5.126528978347778,9.355158615112305,0.03970909,-0.010199522972107022,-0.27016758918762207,0.11599903106689524,1.017849096501657
Emanuel Wilson,RB,5.327625,1.9519465,9.515549,5.327625,7.5636024,True,0.3,5.3948355,1.9322087645530701,5.02482008934021,9.58545961380005,0.067210674,-0.019737732410430864,-0.30280470848083496,0.06991090774536168,1.0118526062626056
Elic Ayomanor,WR,5.3039265,2.2708683,8.844425,5.3039265,6.573557,True,0.3,5.36066,2.2292556285858156,5.1495888233184814,8.952592372894287,0.05673361,-0.041612672805785955,-0.15433764457702637,0.10816717147827148,1.0227852054164923
Dj Giddens,RB,5.3005066,1.9143631,9.641613,5.3005066,7.72725,True,0.3,5.3698754,1.868779993057251,5.019984245300293,9.606457138061526,0.06936884,-0.045583152770996005,-0.28052234649658203,-0.035155868530271306,1.0013493863519767
George Holani,RB,5.290386,1.8183372,9.454163,5.290386,7.635825,True,0.3,5.296618,1.7499159693717956,4.942335367202759,9.53848752975464,0.006231785,-0.06842123270034794,-0.3480508327484131,0.08432493209839009,1.0200039157620022
Kendrick Bourne,WR,5.2695417,2.3475306,8.878593,5.2695417,6.531063,True,0.3,5.365482,2.298237657546997,5.127852439880371,8.86341314315796,0.09594011,-0.04929294586181632,-0.14168930053710938,-0.015180301666259055,1.0052231015624864
Kaelon Black,RB,5.2516317,1.6464396,9.292997,5.2516317,7.646558,True,0.3,5.0444345,1.5481379508972168,4.663316488265991,9.26825294494629,-0.20719719,-0.09830160140991206,-0.5883152484893799,-0.024744415283201704,1.0096196469018386
Malik Davis,RB,5.242024,1.8016129,9.4102955,5.242024,7.6086826,True,0.3,5.237954,1.771023952960968,4.890976667404175,9.425180625915528,-0.004069805,-0.03058890104293832,-0.3510472774505615,0.014885139465333097,1.0059765984080282
Jaylen Wright,RB,5.219222,1.8555431,9.432194,5.219222,7.5766506,True,0.3,5.299643,1.7835019111633303,4.956335544586182,9.490406036376953,0.08042097,-0.07204122543334934,-0.26288652420043945,0.0582122802734375,1.017191436196284
Emari Demercado,RB,5.1828127,1.8777888,9.529766,5.1828127,7.6519775,True,0.3,5.2768073,1.8094253420829776,4.921545505523682,9.457048988342285,0.09399462,-0.06836344003677342,-0.26126718521118164,-0.07271709442138707,0.9994310107706188
Keon Coleman,WR,5.124973,2.2789817,8.821918,5.124973,6.542936,True,0.3,5.3106365,2.2552425861358643,5.099299669265747,8.783723545074464,0.1856637,-0.023739099502563477,-0.02567315101623535,-0.03819398880004776,0.9977907640189715
Jalen Tolbert,WR,5.1165833,2.198947,8.556055,5.1165833,6.357108,True,0.3,5.0824633,2.1441992282867433,4.7970569133758545,8.590270709991456,-0.034120083,-0.054747724533080966,-0.31952643394470215,0.03421564102172958,1.0139943137554643
Jahan Dotson,WR,5.1110864,2.160477,8.570536,5.1110864,6.410059,True,0.3,5.1048565,2.124416470527649,4.844400644302368,8.610144519805912,-0.0062298775,-0.036060452461242676,-0.26668572425842285,0.03960886001587305,1.011804739137512
Darius Slayton,WR,5.10742,2.212838,8.657422,5.10742,6.444584,True,0.3,5.173376,2.1769177675247193,4.922360420227051,8.685874938964846,0.065956116,-0.03592016696929923,-0.1850595474243164,0.028452873229982245,1.0099887408851265
Trevor Etienne,RB,5.063497,1.8593001,9.745585,5.063497,7.8862853,True,0.3,5.404004,1.7490952014923098,5.012309551239014,9.845350551605225,0.34050703,-0.11020493507385232,-0.05118751525878906,0.09976511001586985,1.0266247082078024
Isaiah Davis,RB,4.955278,1.7364795,9.374323,4.955278,7.637843,True,0.3,5.150376,1.6407313466072082,4.807053327560425,9.38421850204468,0.19509792,-0.09574817419052128,-0.1482245922088623,0.009895610809328659,1.0138316566067653
Kaleb Johnson,RB,4.9059935,1.6639516,9.472957,4.9059935,7.809005,True,0.3,5.1339827,1.628543734550476,4.765374183654785,9.429265689849853,0.2279892,-0.0354079008102417,-0.14061927795410156,-0.043690967559815164,0.998939323439991
Savion Williams,WR,4.8830748,1.9864764,8.190639,4.8830748,6.204162,True,0.3,4.8987236,1.947719192504883,4.702410697937012,8.225561141967773,0.015648842,-0.03875722885131827,-0.1806640625,0.03492259979248047,1.0118758709409856
Jalen Royals,WR,4.877639,1.9844217,8.089636,4.877639,6.105214,True,0.3,4.8331876,1.9823639392852783,4.632275819778442,8.081729030609132,-0.044451237,-0.002057790756225586,-0.2453629970550537,-0.007906818389891157,0.9990419619165356
Sean Tucker,RB,4.866246,1.7380524,8.98045,4.866246,7.2423973,True,0.3,5.047844,1.6775217056274414,4.706259250640869,9.124309635162355,0.18159771,-0.060530662536621094,-0.1599869728088379,0.14385995864868306,1.0282214041129263
Tez Johnson,WR,4.834136,1.8166158,8.059204,4.834136,6.242588,True,0.3,4.7194414,1.812074065208435,4.532716512680054,8.016375827789307,-0.114694595,-0.004541754722595215,-0.3014194965362549,-0.04282827377319265,0.993866921801184
Joshua Palmer,WR,4.732731,1.962817,8.189001,4.732731,6.226184,True,0.3,4.793669,1.9014753580093384,4.527019262313843,8.260194396972656,0.06093836,-0.061341595649719194,-0.20571160316467285,0.07119331359863246,1.0212867383907827
Demario Douglas,WR,4.7194824,1.8381324,7.740396,4.7194824,5.9022636,True,0.3,4.620075,1.8371427655220032,4.424429178237915,7.831918287277223,-0.099407196,-0.0009896159172058105,-0.29505324363708496,0.09152226448059242,1.0156739661287855
Xavier Hutchinson,WR,4.7163863,1.8324716,7.8396397,4.7163863,6.007168,True,0.3,4.630571,1.8107870101928711,4.455092668533325,7.867716312408448,-0.08581543,-0.021684598922729448,-0.2612936496734619,0.02807664871215909,1.0082836850203496
Ollie Gordon,RB,4.6916656,1.4755309,9.00206,4.6916656,7.5265293,True,0.3,4.834442,1.3718799829483033,4.450113534927368,9.126399993896486,0.14277649,-0.10365087985992427,-0.24155211448669434,0.12434005737304865,1.0302916110944844
Zavier Scott,RB,4.515928,1.4132783,8.927324,4.515928,7.5140457,True,0.3,4.699874,1.3366417407989504,4.308377265930176,8.80209732055664,0.18394613,-0.07663660049438459,-0.2075505256652832,-0.1252269744873047,0.9935334256118251
Tahj Brooks,RB,4.4919834,1.3415875,8.848377,4.4919834,7.5067897,True,0.3,4.6911693,1.3097592115402223,4.317818880081177,8.892682552337648,0.19918585,-0.03182833194732648,-0.1741645336151123,0.044305324554445136,1.0101419727611451
Josh Allen,QB,22.406786,18.659208,26.830322,22.406786,8.171114,True,0.35,22.606035,18.625591278076172,22.454391479492188,26.84327964782715,0.19924927,-0.03361701965332031,0.04760551452636719,0.012957382202149148,1.0056998840107312
Jalen Hurts,QB,21.360476,17.578175,25.59179,21.360476,8.013615,True,0.35,21.471258,17.567363357543947,21.412355422973633,25.595778846740725,0.11078262,-0.010811233520506391,0.0518798828125,0.003989601135256038,1.0018469611147793
Lamar Jackson,QB,20.756985,16.941343,25.078993,20.756985,8.13765,True,0.35,20.902899,16.929040908813477,20.8353271484375,25.006881141662596,0.14591408,-0.012302398681640625,0.07834243774414062,-0.07211170196533345,0.9926502974823225
Bijan Robinson,RB,20.648813,15.323631,27.7046,20.648813,12.380968,True,0.35,21.221119,15.235870742797852,21.023094177246094,27.509738731384278,0.5723057,-0.08776054382324183,0.3742809295654297,-0.194860649108886,0.9913496178591517
Jayden Daniels,QB,20.491468,16.626106,25.005093,20.491468,8.378986,True,0.35,20.655338,16.5163293838501,20.524526596069336,25.028097152709964,0.16386986,-0.10977687835693217,0.03305816650390625,0.023004531860355115,1.0158469538597983
Jahmyr Gibbs,RB,20.450188,15.124877,27.507557,20.450188,12.38268,True,0.35,21.140661,15.110300731658937,20.94955825805664,27.536105155944824,0.69047356,-0.014576244354246981,0.4993705749511719,0.028548240661621094,1.0034826455361334
Drake Maye,QB,20.372183,16.639284,24.904228,20.372183,8.264944,True,0.35,20.615997,16.652026557922362,20.4457368850708,24.907229804992678,0.24381447,0.012742424011229048,0.07355403900146484,0.003001594543459163,0.9988214282664754
Puka Nacua,WR,20.30392,15.618111,25.444115,20.30392,9.826004,True,0.35,20.359741,15.678899097442628,20.270082473754883,25.258295249938964,0.055820465,0.060788440704346414,-0.03383827209472656,-0.18581943511962962,0.9749025264885698
Joe Burrow,QB,19.579523,15.878687,24.2235,19.579523,8.344812,True,0.35,19.780308,15.848548221588135,19.607603073120117,24.040736198425293,0.20078468,-0.030138683319091086,0.028079986572265625,-0.18276309967041016,0.9817102639148724
Ja'Marr Chase,WR,19.52823,14.700994,24.262238,19.52823,9.561244,True,0.35,19.623764,14.776779937744141,19.67494773864746,24.31551856994629,0.09553337,0.0757863998413093,0.14671707153320312,0.05328102111816335,0.9976461871805143
